job_id,Title,Company,Experience,Location,Description,Posted_Date,Skills_Listed,Job_URL,source,date_scraped
Data Analyst Risk & Compliance,Data Analyst Risk & Compliance,Nium,3 - 6 Years,"Bengaluru, India","Job Description
             Nium, the Leader in Real-Time Global PaymentsNium, the leading global infrastructure for real-time cross-border payments, was founded on the mission to deliver the global payments infrastructure of tomorrow, today. With the onset of the global economy, its payments infrastructure is shaping how banks, fintechs, and businesses everywhere collect, convert, and disburse funds instantly across borders. Its payout network supports 100 currencies and spans 190+ countries, ",Posted 2 months ago,"Looker, Power Bi, Sql, Python, Numpy, Tableau, Pandas",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior HR Data Analyst_Zalaris,Senior HR Data Analyst,Zalaris,7 - 9 Years,"Chennai, India","Job Description
             Job Title: Senior HR Data AnalystLocation:Chennai, INReference No: 2618Office Type: OfficeZalaris is a rapidly expanding global leader in Tech HR and payroll solutions. We're big enough for you to grow and be a part of an international environment, yet small enough for you to be visible and truly make a difference.As a fast-growing company, we embrace a flat hierarchy, fostering open communication and short decision-making paths that encourage creative and innovative",Posted 2 months ago,"HRIS platforms, data visualization tools, Sql, Power Bi, Python, Statistical Analysis, Predictive Modeling, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Associate Vice President - Dat,Associate Vice President - Data Analyst,Nab,8 - 10 Years,"Gurugram, India","Job Description
             It's more than a career at NAB. It's about more meaningful work, more global opportunities and more innovation beyond boundaries .Your job is just one part of your life. When you bring your ideas, energy, and hunger for growth, you'll be recognised and rewarded for your contribution in return. You'll have our support to excel for our customers, deliver positive change for our communities and grow your career.NAB has established NAB Innovation Centre India as a centre",Posted 2 months ago,"Sharepoint, Power Bi, Sql, Excel, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Industr Business Data Analyst ,Industr Business Data Analyst - Transact system(GL),ntt data north america,5 - 7 Years,"Noida, India","Job Description
             Req ID: 378891NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.We are currently seeking a Industr Business Data Analyst - Transact system(GL) to join our team in Noida, Uttar Pradesh (IN-UP), India (IN).Role TitleSenior Business Analyst - DataSummary of Role:In that role, they will:Bring a good understanding of the Lendi",Posted a month ago,"Interfacing techniques within Transact, Lucid Chart, Blue Works, Confluence, MS Visio, Agile Methodology, Requirement Elicitation, JIRA",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Business Data Analyst (Ai/ML E,Business Data Analyst (Ai/ML Engineer),Jobgether,4 - 6 Years,India,"Job Description
             This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Business Data Analyst (AI/ML Engineer) in India.In this role, you will contribute to building advanced machine learning and forecasting solutions that drive data-driven decision-making across complex operational and network environments. You will design, develop, and deploy predictive models that support demand forecasting, capacity planning, and optimization of large-",Posted 2 months ago,"Time-Series Forecasting, Synapse, Databricks, Sql, Data Factory, Pandas, Pyspark, Predictive Modeling, Machine Learning, Power Bi, Python, Azure, Azure ML",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst (Telugu Speakers),Data Analyst (Telugu Speakers),Peroptyx,5 - 7 Years,India,"Job Description
             For thousands of years, maps have provided humans with the knowledge they need to make decisions. As a Maps Evaluator, you will have the opportunity to provide ground truth for your town, city or country.At Peroptyx, we are looking for Data Analysts who will review mapping data for digital mapping applications. Your research capabilities will validate and ensure that the navigation of certain routes are accurate and safe.As part of this role you will verify that busi",Posted 2 months ago,"Familiarity with social media platforms, Research Skills, Knowledge of search engines",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_Computacenter,Data Analyst,Computacenter,5 - 7 Years,"Bengaluru, India","Job Description
             Life on the teamAre you passionate about Service desk Opportunities and ready to explore your capabilitiesService desk professionals are problem solvers, as a growing organization in India, there are more opportunities for career advancement and professional development. As the company expands, new roles and responsibilities will emerge with the chance to take on more challenging and diverse tasks. We are more open to innovation and creativity. There will be a greate",Posted 2 months ago,"Power Bi, Sql, Microsoft Excel, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Mott Macdo,Senior Data Analyst,Mott Macdonald,7 - 9 Years,"Bengaluru, India","Job Description
             Mott MacDonald is a global engineering, management, and development consultancy committed to delivering impactful work that shapes the future.We are a team of over 20,000 experts working across the world in more than 50 countries.We are proud to be part of an ever-changing global industry, delivering transformative work that's defining our future. It's our people who power that performance. As an employee-owned business, we invest in creating a space for everyone to ",Posted a month ago,"Sharepoint, Power Bi, Tableau, Excel",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst Power Platform_In,Data Analyst Power Platform,Innover Digital,5 - 7 Years,"Bengaluru, India","Job Description
             About Us:Innover is an award-winning AI-first engineering firm, transforming businesses through Experience Engineering, Digital Engineering, and Process Engineering. Our interconnected competencies seamlessly deliver comprehensive industry solutions—Experience Engineering shapes visionary strategies, Digital Engineering brings them to life, and Process Engineering ensures flawless execution. With deep technical expertise and business acumen, we've empowered over 65 F",Posted 2 months ago,"Data flows, Cloud flows, Microsoft Power Platform, Web API creation, Model-driven Power Apps, Page customization, Dataverse, Power Fx, plugin development, SQL Server, Azure Synapse Analytics, Sap Hana, Power Bi, Javascript",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Client Data Analyst_Jpmorgan &,Client Data Analyst,Jpmorgan & Co,5 - 7 Years,"Bengaluru, India","Job Description
             Job DescriptionTake a lead role in acquiring, managing and retaining meaningful relationships that deliver outstanding experience to our customers.Job SummaryAs a Client Data Analyst within our KYC/AML team, you will be responsible for understanding and implementing KYC standards, guidelines, policies, and procedures. You will handle and maintain confidential client documentation, collect and verify confidential client data, and review client data/processes to meet f",Posted 2 months ago,"Audit Control, Kyc, Risk, Aml, Research",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr Business/Data Analyst_ntt d,Sr Business/Data Analyst,ntt data north america,8 - 10 Years,"Bengaluru, India","Job Description
             Roles & Responsibilities Work with business stakeholders, product owners, and SMEs to understand reporting, analytics, and data requirements impacted by the migration.  Document current-state data flows, and reporting usage.  Translate business needs into clear, structured user stories, functional requirements, and acceptance criteria for: Create and maintain source-to-target mappings (STMs) and data dictionaries for key subject areas.  Clarify and document business ",Posted a month ago,"report logic, KPI definitions, data dictionaries, dbt, Guidewire CDA, source-to-target mappings, Databricks, Etl, Business Rules, Testing, As400, DB2",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Flexera,Senior Data Analyst,Flexera,5 - 7 Years,"Bengaluru, India","Job Description
             Flexera saves customers billions of dollars in wasted technology spend. A pioneer in Hybrid ITAM and FinOps, Flexera provides award-winning, data-oriented SaaS solutions for technology value optimization (TVO), enabling IT, finance, procurement and cloud teams to gain deep insights into cost optimization, compliance and risks for each business service. Flexera One solutions are built on a set of definitive customer, supplier and industry data, powered by our Technolo",Posted 2 months ago,"data visualization tools, R, Salesforce, Statistical Modeling, Power Bi, Sql, Predictive Analytics, Python, Excel, JIRA",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
